Name,Mark,Date,Message
911,Spam,7/5/2018 15:58,"Pelanggan Yth, Pulsa Anda tdk cukup. Tersedia PULSA SIAGA utk Anda, pembyran dilakukan saat isi pulsa, hub *911# atau bls SMS ini ktk 0"
911,Spam,7/5/2018 15:58,"Pelanggan Yth, Pulsa Anda tdk cukup. Tersedia PULSA SIAGA utk Anda, pembyran dilakukan saat isi pulsa, hub *911# atau bls SMS ini ktk 0"
911,Spam,12/13/2018 17:31,"Manfaatkan Pulsa Siaga utk perpanjangan paket Anda senilai 7,000.00 seharga Rp8,400.00 akan kami potong pada pengisian pulsa berikutnya. S&K:bit.ly/xlussd. Balas OK atau tekan *911# untuk cek pilihan lain."
911,Spam,12/13/2018 20:31,"Permintaan Pulsa Siaga anda telah melewati batas waktu. Silahkan kirim SIAGA untuk pinjam pulsa, kirim INTERNET untuk pinjam internet atau PAKET untuk pinjam paket atau hub *911#"
911,Spam,12/15/2018 17:29,"Manfaatkan Pulsa Siaga utk perpanjangan paket Anda senilai 7,000.00 seharga Rp8,400.00 akan kami potong pada pengisian pulsa berikutnya. S&K:bit.ly/xlussd. Balas OK atau tekan *911# untuk cek pilihan lain."
911,Spam,12/15/2018 20:29,"Permintaan Pulsa Siaga anda telah melewati batas waktu. Silahkan kirim SIAGA untuk pinjam pulsa, kirim INTERNET untuk pinjam internet atau PAKET untuk pinjam paket atau hub *911#"
799,Spam,10/25/2017 20:12,"Yuk GEBET PULSA 100RB dr SMSHitz tiap hari! Gabung GRATIS/1hr, balas SMS ini, ketik: OKE"
799,Spam,10/30/2017 0:18,"Yuk GEBET PULSA 100RB dr SMSHitz tiap hari! Gabung GRATIS/1hr, balas SMS ini, ketik: OKE"
799,Spam,11/27/2017 23:49,"Yuk GEBET PULSA 100RB dr SMSHitz tiap hari! Gabung GRATIS/1hr, balas SMS ini, ketik: OKE"
799,Spam,1/4/2018 8:11,"Januari hujan pulsa 100RB dr SMS Hitz tiap hari nih! Gabung GRATIS/1hr, balas SMS ini, ketik: OKE"
799,Spam,1/5/2018 20:55,"Januari hujan pulsa 100RB dr SMS Hitz tiap hari nih! Gabung GRATIS/1hr, balas SMS ini, ketik: OKE"
799,Spam,1/21/2018 7:56,"Januari hujan pulsa 100RB dr SMS Hitz tiap hari nih! Gabung GRATIS/1hr, balas SMS ini, ketik: OKE"
799,Spam,2/19/2018 18:20,"Bulan penuh cinta, SMS Hitz bagi pulsa 100RB Tiap Hari nih! Yuk GABUNG GRATIS/1hr, balas SMS ini, ketik: OKE"
799,Spam,2/19/2018 21:58,"Bulan penuh cinta, SMS Hitz bagi pulsa 100RB Tiap Hari nih! Yuk GABUNG GRATIS/1hr, balas SMS ini, ketik: OKE"
799,Spam,3/10/2018 11:26,"Maret ceria, SMS Hitz bagi pulsa 100RB Tiap Hari nih! Yuk GABUNG GRATIS/1hr, balas SMS ini, ketik: OKE"
799,Spam,3/10/2018 13:01,"Maret ceria, SMS Hitz bagi pulsa 100RB Tiap Hari nih! Yuk GABUNG GRATIS/1hr, balas SMS ini, ketik: OKE"
799,Spam,10/12/2018 21:50,"Yuk berbagi kata cinta di SMS Hitz super ASYIK! Gabung GRATIS/1hr, balas SMS ini, ketik: OKE"
797,Spam,3/6/2019 18:13,"Seberapa mungkin Anda merekomendasikan penawaran khusus XL ? Beri nilai 0-10. 0 Terendah,10 Tertinggi. GRATIS"
ZOYA HIJAB,Spam,2/3/2018 14:11,3 Pcs BERGO ZOYA Cuma 100 Ribu! Tunjukkan SMS ini di ZOYA Radio Dalam No 13. Hanya berlaku hari ini. S&K Berlaku. Promo *606#
ZOYA HIJAB,Spam,3/28/2018 9:01,BELI 1 GRATIS 1 Bergo ZOYA! Tunjukkan SMS ini di ZOYA Margonda Raya no 492F Hanya berlaku hari ini. S&K Berlaku. Promo*606#
ZOYA HIJAB,Spam,5/21/2018 10:05,BELI 1 GRATIS 1 Bergo ZOYA! Tunjukkan SMS ini di ZOYA Margonda Raya no 492F Hanya berlaku hari ini. S&K Berlaku. Promo*606#
ZOYA HIJAB,Spam,5/24/2018 11:53,BELI 1 GRATIS 1 Bergo ZOYA! Tunjukkan SMS ini di ZOYA Margonda Raya no 492F Hanya berlaku hari ini. S&K Berlaku. Promo*606#
ZOYA HIJAB,Spam,6/2/2018 9:15,Buy 1 Get 1 Free Kerudung Instan. Tunjukkan sms ini di ZOYA Jl Margonda Raya no 492F Depok. Hanya berlaku hari ini. S&K berlaku. Promo*606#
ZOYA HIJAB,Spam,6/7/2018 9:06,Disc. 50% All Item Koleksi Lebaran. Tunjukkan sms ini di ZOYA Plaza Semanggi Ground Floor 075A. Hanya berlaku hari ini. S&K berlaku. Promo *606#
ZOYA,Spam,4/25/2019 12:55,KAMU BERUNTUNG! Potongan lgsg 500rb dgn belanja 500rb. Yuk Rame-in Ramadhanmu! Tunjukkan SMS ke store Zoya Margonda Depok. Berlaku hari ini. SKB.Promo*606#
ZOYA,Spam,4/27/2019 12:30,KAMU BERUNTUNG! Potongan lgsg 500rb dgn belanja 500rb. Yuk Rame-in Ramadhanmu! Tunjukkan SMS ke store Zoya Ir Juanda Ciputat. Berlaku hari ini. SKB.Promo*606#
Zoya,Spam,2/14/2018 9:52,BELI 1 GRATIS 1 Bergo ZOYA! Tunjukkan SMS ini Margonda Depok Hanya berlaku hari ini. S&K Berlaku. Promo*606#
Yahoo,Spam,2/24/2018 20:20,NETCZJSE is Your Yahoo Account Key
Yahoo,Spam,3/11/2018 20:18,REREQMJB is Your Yahoo Account Key
Yahoo,Spam,3/28/2018 18:27,HTSGFTKE is Your Yahoo Account Key
Yahoo,Spam,4/5/2018 19:36,WRQAWBNX is Your Yahoo Account Key
XL-Promo,Spam,4/13/2018 19:20,"Yeay! Cuma di Alfamidi diskon 10% Paket Xtra Combo setiap hari Jumat, Sabtu, Minggu, Senin mulai tanggal 13 s.d 30 April, S&K berlaku. Info: 817 MC011A"
XL-Promo,Spam,8/29/2018 19:01,"Diskon sd 15% utk Paket Xtra Combo, hny di online partner XL terpilih. Promo hingga 31/08/2018. Klik https://bit.ly/2w6lMZQ . MC074A"
XL-Promo,Spam,9/6/2018 15:50,Cuma 5-6 Sept! Cashback maks. 50rb utk beli Pulsa/Paket Data/Roaming/Paskabayar XL di Tokopedia! Kode voucher BAYARTAGIHAN. Cek http://tkp.me/0O51 MC080A
XL-Promo,Spam,9/7/2018 16:40,"September Ceria! Dapatkan Xtra Kuota 30GB setiap pembelian Xtra Combo, mulai dari 89rb di myXL dengan kartu debit/kredit anda, cek di my.xl.co.id . MC076A"
XL-Promo,Spam,2/2/2019 18:30,"Dapatkan Minute Maid Pulpy Orange 1lt GRATIS, setiap isi paket XC89K di Lottemart setiap Jumat, Sabtu, Minggu selama Jan - Feb 2019.S&K berlaku. MC184B"
XLPRIORITAS,Spam,5/18/2018 9:03,Lengkapi momen silaturahmi dg Kuota Internet Besar & Unlimited Nelp +DISKON 50% 6 bulan dari PRIORITAS Pascabayar.Daftar di XLCenter atau Hub 0818818031. MP314
XLPRIORITAS,Spam,5/31/2018 11:18,"Rayakan momen kebersamaan, sambung komunikasi dg Unlimited Nelp +DISKON 50% selama 6bulan dr PRIORITAS Pascabayar.Kunjungi XL Center atau Hub 0818818031. MP316"
XLPRIORITAS,Spam,7/5/2018 9:37,Akses Internet 24jam di Semua Jaringan dg DISKON 50% dr XL PRIORITAS utk nikmati keseruan Piala Dunia 2018. Daftar skrg di XL Center atau Hub 0818818031. MP318
XLPRIORITAS,Spam,7/10/2018 17:14,"Penawaran terbaru dari XL PRIORITAS, dapatkan kuota 25GB bisa dipakai di 2G/3G/4G kapan saja, hanya Rp100rb/bln. Aktifkan di XLCenter terdekat. Info 817 PG001"
XLPRIORITAS,Spam,8/8/2018 12:56,Mulai Rp799rb kamu sdh bs dptkan MiFi & bebas internetan dimana saja dgn KUOTA BESAR s/d 600GB slm 24JAM. Kunjungi XLCenter terdekat atau Hub 0818818031. PG001
XLPRIORITAS,Spam,8/16/2018 11:58,"Mau Samsung Galaxy Note9, tp sudah kehabisan? Tenang, masih ada Note9 128GB semua warna di XL Center. Hanya Rp 1 dgn XL PRIORITAS! Info: http://bit.ly/Note9Rp1"
XLPRIORITAS,Spam,8/21/2018 8:16,Bebas kerja dimana saja dg MiFi dr PRIO GO+! Daya tahan baterai s/d 12JAM&KUOTA hingga 600GB. Harga mulai Rp799rb! Kunjungi XLCenter atau Hub 0818818031. PG002
XLPRIORITAS,Spam,8/21/2018 14:37,Bebas kerja dimana saja dg MiFi dr PRIO GO+! Daya tahan baterai s/d 12JAM&KUOTA hingga 600GB. Harga mulai Rp799rb! Kunjungi XLCenter atau Hub 0818818031. PG002
XLPRIORITAS,Spam,8/28/2018 14:10,24JAM bebas internetan di 2G/3G/4G dg MiFi terbaru + KUOTA BESAR s/d 600GB. Harga mulai Rp799rb! Kunjungi XL Center terdekat atau Hub 0818818031. PG003
XLPRIORITAS,Spam,9/1/2018 11:54,"PROMO DIPERPANJANG! Dapatkan POTONGAN Rp73.000/BULAN & total CASHBACK hingga 1,6JUTA! Hanya di XL PRIORITAS. Daftar di XL Center atau Hub 0818818031. MP323"
XLPRIORITAS,Spam,9/10/2018 15:19,MIFI terbaru dari PRIORITAS PRIO GO+. Nikmati daya tahan baterai sampai 12JAM PLUS KUOTA BESAR hingga 600GB. Kunjungi XL Center atau Hub 0818818031. PG004
XLPRIORITAS,Spam,10/16/2018 9:22,"GRATIS tagihan utk 1 bln dan potongan sebesar Rp73rb/bln slm 11 BULAN dgn XL PRIORITAS, hanya di Oktober! Daftar di XL Center atau Hub 0818818031. MP327"
XLPRIORITAS,Spam,11/24/2018 9:31,KUOTA BESAR hingga 600GB! Dapatkan MiFi dan nikmati daya tahan baterai sampai 12JAM hanya dgn PRIO GO+. Kunjungi XL Center terdekat atau Hub 0818818031. PG112
XLPRIORITAS,Spam,1/22/2019 16:26,Streaming film favorit dg kuota besar di 2G/3G/4G + Unlimited Chat dg Diskon hingga 100% selama 1 thn. Daftar PRIORITAS di XL Center atau hub 0818818031. MP339A
XL-Axiata,Spam,2/13/2018 8:42,"WASPADA PENIPUAN! Kode verifikasi ini untuk LOGIN aplikasi myXL dan bersifat RAHASIA. Masukkan kode verifikasi WLESGH, berlaku hanya 5 menit."
XL-Axiata,Spam,2/13/2018 8:47,"Isi ulang Rp100000.0 berhasil. Kode transaksi 55110213091096. Registrasi ulang nomor XL-mu, cek di *123*4444#"
XL-Axiata,Spam,2/13/2018 8:49,"XTRA Combo 15GB+15GB, 30hr, 129rb sdh aktif. Nikmati 15GB Internet + 15GB YouTube (tanpa kuota di jam 01-06) + 60mnt semua operator s.d 15/03/2018 jam 00:00"
XL-Axiata,Spam,2/19/2018 21:14,"Cristiano Ronaldo memilih Anda, ikuti dia GRATIS dan raih PULSA dan SMARTPHONES! ketik REG CR ke 98151. CS:817 VA726A"
XL-Axiata,Spam,3/11/2018 13:14,Terima kasih telah menjadi pelanggan setia XL. Pastikan pulsa Anda selalu cukup untuk kelancaran berkomunikasi. Cek pulsa di *123#. Info 817 XAE71G
XL-Axiata,Spam,3/11/2018 15:28,Jangan lewatkan Raisa Intimate Concert dari XL PRIORITAS & Yonder tgl 24 Mar '18. Dapatkan undangannya di XL Center Margonda sekarang! S&K berlaku. Info 817
XL-Axiata,Spam,3/14/2018 12:15,"Perhatian!Cek *123*444*1# skrg!
 
 Nomor Kamu terpilih dpt kesempatan menang Rp 75 Juta TANPA BIAYA dr kuis XTRAVAGANZA XL!
 
 Info: www.xl.co.id/xtravaganza"
XL-Axiata,Spam,3/14/2018 16:30,"Pkt XTRA Combo 15GB+15GB, 30hr, Rp129rb akan diperpanjang jam 12 malam ini. Pastikan pulsa Anda sudah mencukupi. Info 817"
XL-Axiata,Spam,3/15/2018 3:01,"Pkt XTRA Combo 15GB+15GB, 30hr, Rp129rb Anda terhenti karena pulsa tidak cukup utk perpanjangan. Isi pulsa mudah di myXL atau internet/m-banking. Info 817"
XL-Axiata,Spam,3/15/2018 7:01,"Maaf, pulsa Anda tdk cukup untuk mengaktifkan Pkt XTRA Combo 10GB+10GB, 30hr, Rp89rb. Isi pulsa mudah di myXL, internet/m-banking atau isipulsa.xl.co.id"
XL-Axiata,Spam,3/15/2018 7:02,"Isi ulang Rp100000.0 berhasil. Kode transaksi 55110315795550. Registrasi ulang nomor XL-mu, cek di *123*4444#"
XL-Axiata,Spam,3/15/2018 7:03,"XTRA Combo 10GB+10GB, 30hr, 89rb sdh aktif. Nikmati 10GB Internet + 10GB YouTube (tanpa kuota di jam 01-06) + 30mnt semua operator s.d 14/04/2018 jam 00:00"
XL-Axiata,Spam,3/15/2018 15:08,"Lebih HEMAT dengan Paket Umroh & Haji saat di Tanah Suci, mulai dari Rp149rb untuk 10 hari. Beli Paketnya di *123*747# Info 817. XR029F"
XL-Axiata,Spam,3/22/2018 12:13,(XL) Nelpon & SMS ke SEMUA XL kini GRATIS TANPA BATAS. Ayo coba dan buktikan sekarang ! Info 817
XL-Axiata,Spam,3/28/2018 12:42,"PRIORITAS Surprise 50% Off! Cukup daftar PRIORITAS di XL Center Margonda, nikmati diskon 50% myPRIO selama 6 bln. Promo s/d 2Apr'18. S&K"
XL-Axiata,Spam,3/29/2018 11:26,"Diskon tambahan 20% di ZALORA BIRTHDAY, eksklusif hanya di aplikasi myXL. Klik http://xl.co.id/myxl"
XL-Axiata,Spam,3/29/2018 13:26,Nikmati layanan Pascabayar terlengkap dari PRIORITAS. Dptkn Diskon 50% 6bln & hadiah menarik (persediaan terbatas). Ayo ke XL Center atau Hub 0818818031. MP310
XL-Axiata,Spam,3/30/2018 16:08,Terima kasih kesetiaanmu pd XL! Nikmati BONUS NONTON film SEPUASNYA di Iflix 31Mar-1Apr! Unduh aplikasinya di bit.ly/xtraiflix (kuota normal).Info817 XFO01A
XL-Axiata,Spam,4/13/2018 16:17,"Pkt XTRA Combo 10GB+10GB, 30hr, Rp89rb akan diperpanjang jam 12 malam ini. Pastikan pulsa Anda sudah mencukupi. Info 817"
XL-Axiata,Spam,4/13/2018 16:48,"Isi ulang Rp100000.0 berhasil. Kode transaksi 55110413608676. Registrasi ulang nomor XL-mu, cek di *123*4444#"
XL-Axiata,Spam,4/14/2018 5:08,"XTRA Combo 10GB+10GB,30hr,89rb sdh diperpanjang s.d 14/05/2018 00:00. Internet, YouTube, nelp semua operator & akumulasi sisa kuota internet. Cek kuota di myXL"
XL-Axiata,Spam,4/20/2018 14:27,"Perhatian! Cek *123*444*1#
 
 Nomor Km terpilih dpt kesempatan menang Rp500Juta / 500gr EMAS / Rp75Juta...GRATIS dr XL!
 
 Info: www.xl.co.id/xtravaganza PFF11A"
XL-Axiata,Spam,4/21/2018 11:09,Tinggal 3 hari lagi! Dapatkan kuota internet 20GB + UNLIMITED Nelpon hanya dgn Rp75rb. Daftar PRIORITAS sekarang di XL Center terdekat. Info 817
XL-Axiata,Spam,5/16/2018 7:31,"Isi ulang Rp100000.0 berhasil. Kode transaksi 55110516561697. Registrasi ulang nomor XL-mu, cek di *123*4444#"
XL-Axiata,Spam,5/16/2018 7:31,"XTRA Combo 10GB+10GB, 30hr, 89rb sdh aktif. Nikmati 10GB Internet + 10GB YouTube (tanpa kuota di jam 01-06) + 40mnt semua operator s.d 15/06/2018 jam 00:00"
XL-Axiata,Spam,5/16/2018 13:20,"Kejutan!Cek *123*444*1# skrg!
 
 Nomor Kamu terpilih dpt kesempatan menang Rp600Juta / Rp90Juta / Samsun S9+...GRATIS dr XL!
 
 Info: www.xl.co.id/xtravaganza PFF11A"
XL-Axiata,Spam,5/17/2018 9:41,Anda mendptkan BONUS Internet 500MB utk 7hr! Segera aktifkan dgn isi ulang pulsa min. 5rb HARI INI. Info 817 XAE74A
XL-Axiata,Spam,5/19/2018 13:01,Bonus Xtra Kuota 30GB ! Setiap pembelian Xtra Combo mulai dari 89rb di myXL dengan kartu debit/kredit card anda MC021A
XL-Axiata,Spam,5/19/2018 14:16,"Kejutan!Cek *123*444*1# skrg!
 
 Nomor Kamu terpilih dpt kesempatan menang Rp600Juta /Rp90Juta / Samsung S9+...GRATIS dr XL!
 
 Info: www.xl.co.id/xtravaganza PFF11A"
XL-Axiata,Spam,5/20/2018 12:09,(XL) Nelpon & SMS ke SEMUA XL kini GRATIS TANPA BATAS. Ayo coba dan buktikan sekarang ! Info 817
XL-Axiata,Spam,5/25/2018 13:02,Bonus Xtra Kuota 30GB ! Setiap pembelian Xtra Combo mulai dari 89rb di myXL dengan kartu debit/kredit card anda MC021A
XL-Axiata,Spam,5/25/2018 15:17,"Isi ulang Rp50000.0 berhasil. Kode transaksi 55110525101413. Registrasi ulang nomor XL-mu, cek di *123*4444#"
XL-Axiata,Spam,5/25/2018 15:18,"XTRA Combo 5GB+5GB, 30hr, 59rb sdh aktif. Nikmati 5GB Internet + 5GB YouTube (tanpa kuota di jam 01-06) + 20mnt semua operator s.d 24/06/2018 jam 00:00"
XL-Axiata,Spam,5/25/2018 15:19,"Isi ulang Rp25000.0 berhasil. Kode transaksi 55110525101619. Registrasi ulang nomor XL-mu, cek di *123*4444#"
XL-Axiata,Spam,5/26/2018 4:53,(XL) Kuota internet Pkt XTRA Combo Anda sdh habis. Saat ini berlaku tarif dasar internet. Segera aktifkan lagi paketnya di *123# atau MyXL
XL-Axiata,Spam,5/26/2018 4:53,(XL) Pemakaian internet Anda dgn tarif normal Rp1/KB sudah mencapai Rp5rb. Mau YOUTUBE tanpa kuota? Pilih Pkt XTRA Combo di *123#
XL-Axiata,Spam,5/26/2018 12:03,Kami menyambut Anda! Nomor Anda terpilih utk bersaing mendapatkan uang Rp 90 juta TANPA BIAYA dari XL! Kirim REG GRATIS ke 92340 skrg! PFF11A
XL-Axiata,Spam,5/28/2018 13:32,Kami menyambut Anda! Nomor Anda terpilih utk bersaing mendapatkan uang Rp 90 juta TANPA BIAYA dari XL! Kirim REG GRATIS ke 92340 skrg! PFF11A
XL-Axiata,Spam,5/29/2018 21:03,"DISKON tambahan hingga 15% di Berrybenka, Berrybenka offline store & Hijabenka, eksklusif hanya di aplikasi myXL. Klik http://xl.co.id/myxl XP590B"
XL-Axiata,Spam,6/3/2018 18:18,"Isi ulang Rp100000.0 berhasil. Kode transaksi 55110603681524. Registrasi ulang nomor XL-mu, cek di *123*4444#"
XL-Axiata,Spam,6/3/2018 20:23,"Maaf, pulsa Anda tdk cukup untuk mengaktifkan Pkt XTRA Combo 10GB+10GB, 30hr, Rp89rb. Isi pulsa mudah di myXL, internet/m-banking atau isipulsa.xl.co.id"
XL-Axiata,Spam,6/3/2018 20:26,"XTRA Combo 10GB+10GB, 30hr, 89rb sdh aktif. Nikmati 10GB Internet + 10GB YouTube (tanpa kuota di jam 01-06) + 30mnt semua operator s.d 03/07/2018 jam 00:00"
XL-Axiata,Spam,6/3/2018 20:27,"Isi ulang Rp25000.0 berhasil. Kode transaksi 55110603690632. Registrasi ulang nomor XL-mu, cek di *123*4444#"
XL-Axiata,Spam,6/9/2018 13:51,"Mulai 11 - 17 Juni 2018, GRATIS nelp ke SEMUA OPERATOR lebih cepat didapat. Agar hemat beli paket Nelp 400mnt ke SEMUA OPERATOR di *123*400# Info 817 XP597C"
XL-Axiata,Spam,6/10/2018 18:06,"Berkah Ramadan! Dptkn Samsung Galaxy S9 Rp 1 & cashback 11,5jt utk smartphone lainnya! Daftar XL PRIORITAS di XL Center Margonda. Promo s/d 30Jun18. S&K."
XL-Axiata,Spam,6/16/2018 21:00,"(XL) Sisa kuota internet Pkt XTRA Combo Anda kurang dari 2044MB. Setelah kuota habis, berlaku tarif dasar internet. Info hub 817"
XL-Axiata,Spam,6/17/2018 11:44,Kami menyambut Anda! Nomor Anda terpilih utk bersaing mendapatkan uang Rp 90 juta TANPA BIAYA dari XL! Tekan *123*444*1# skrg! PFF11A
XL-Axiata,Spam,6/26/2018 15:03,Apakah no XL ini sudah terdaftar sesuai data Anda? Cek sekarang di *123*4444# . Info 817 XAE71B
XL-Axiata,Spam,6/30/2018 12:19,"XTRA Combo 10GB+10GB, 30hr, 89rb sdh aktif. Nikmati 10GB Internet + 10GB YouTube (tanpa kuota di jam 01-06) + 40mnt semua operator s.d 30/07/2018 jam 00:00"
XL-Axiata,Spam,6/30/2018 12:20,"Isi ulang Rp100000.0 berhasil. Kode transaksi 55110630256339. Registrasi ulang nomor XL-mu, cek di *123*4444#"
XL-Axiata,Spam,7/2/2018 17:21,"Mau smartphone favorit? Kini beli paket Xmartplan di Official Store online partner XL, bisa bawa pulang smartphone favorit. Info: xl.co.id/817 MC051A"
XL-Axiata,Spam,7/2/2018 17:45,Nonton Piala Dunia dg kualitas HD di KLIXTV dg UNLIMITED KUOTA khusus pelanggan XL. Download di https://goo.gl/dmvg98 atau Klixtv.com .S&K Info:817 VA740A
XL-Axiata,Spam,7/5/2018 12:37,Tahukah Anda? Temukan penawaran spesial dan kejutan lainnya di MyXL Play. Klik bit.ly/myxl_andro utk Download MyXL. XFO09A
XL-Axiata,Spam,7/5/2018 12:48,"**TERBAIK UNTUKMU**
 
 Cek penawaran terbaik & kejutan spesial XL untukmu setiap harinya di *123#! Pantau & ikuti terus 3 menu teratas di HPmu! Info817 XFO12A"
XL-Axiata,Spam,7/6/2018 17:06,Nonton Piala Dunia dg kualitas HD di KLIXTV dg UNLIMITED KUOTA khusus pelanggan XL. Download di https://goo.gl/dmvg98 atau Klixtv.com .S&K Info:817 VA740A
XL-Axiata,Spam,7/8/2018 12:14,Pelanggan YTH! Nomor Anda terpilih utk berkesempatan menang Samsung S9+ TANPA BIAYA dari XL! Tekan *123*444*1# skrg! PFF11A
XL-Axiata,Spam,7/10/2018 17:31,Nonton Piala Dunia dg kualitas HD di KLIXTV dg UNLIMITED KUOTA khusus pelanggan XL. Download di https://goo.gl/dmvg98 atau Klixtv.com .S&K Info:817 VA740A
XL-Axiata,Spam,7/20/2018 17:38,"Maaf, pulsa Anda tdk cukup untuk mengaktifkan Pkt XTRA Combo 10GB+10GB, 30hr, Rp89rb. Isi pulsa mudah di myXL, internet/m-banking atau isipulsa.xl.co.id"
XL-Axiata,Spam,7/20/2018 17:41,"XTRA Combo 10GB+10GB, 30hr, 89rb sdh aktif. Nikmati 10GB Internet + 10GB YouTube (tanpa kuota di jam 01-06) + 30mnt semua operator s.d 19/08/2018 jam 00:00"
XL-Axiata,Spam,7/20/2018 17:42,"Isi ulang Rp100000.0 berhasil. Kode transaksi 55110720358877. Registrasi ulang nomor XL-mu, cek di *123*4444#"
XL-Axiata,Spam,7/22/2018 17:00,"Bonus Xtra Kuota 30GB balik lagi! Setiap pembelian Xtra Combo mulai dari 89rb di myXL dengan kartu debit/kredit card anda, cek di bit.ly/2KKxQIH MC054A"
XL-Axiata,Spam,7/27/2018 11:04,"Ada kejutan untuk kamu di aplikasi MyXL setiap hari!
 
 Yuk cek 123 Play & menangkan pemberian spesial untukmu hari ini! Info 817 XFO13B"
XL-Axiata,Spam,7/27/2018 17:32,Sudah lihat penawaran spesial hari ini? Cek *123# sekarang! XFO11A
XL-Axiata,Spam,7/28/2018 16:46,Sudah lihat penawaran spesial hari ini? Cek *123# sekarang! XFO11A
XL-Axiata,Spam,7/31/2018 11:34,Jadi yang pertama untuk miliki OPPO FIND X. Pre-order sekarang di PRIORITAS Center GI dan dapatkan free aksesoris senilai 3jt. Promo hingga 31 Juli 2018.
XL-Axiata,Spam,8/3/2018 12:36,"Ada kejutan untuk kamu di aplikasi MyXL setiap hari!
 
 Yuk cek 123 Play & menangkan pemberian spesial untukmu hari ini! Info 817 XFO13B"
XL-Axiata,Spam,8/4/2018 14:40,"Telp, SMS, browsing dan chatting sepuasnya dengan paket sesuai keinginan Anda. Cari sekarang di *123#. Info 817 XAS01C"
XL-Axiata,Spam,8/5/2018 14:46,Terima kasih telah menjadi pelanggan setia XL. Pastikan pulsa Anda selalu cukup untuk kelancaran berkomunikasi. Cek pulsa di *123#. Info 817 XAS01D
XL-Axiata,Spam,8/6/2018 17:16,Sudah lihat penawaran spesial hari ini? Cek *123# sekarang! XFO11A
XL-Axiata,Spam,8/6/2018 17:17,Pilih paket XL yang paling sesuai kebutuhan Anda! Cek di *123# sekarang! Info 817 XAS06A
XL-Axiata,Spam,8/6/2018 20:27,Sudah lihat penawaran spesial hari ini? Cek *123# sekarang! XFO11B
XL-Axiata,Spam,8/7/2018 16:32,Sudah lihat penawaran spesial hari ini? Cek *123# sekarang! XFO11A
XL-Axiata,Spam,8/7/2018 16:45,"Aneka paket internet hemat, bisa Anda temukan sekarang di *123#. Info 817 XAS06B"
XL-Axiata,Spam,8/7/2018 18:45,Sudah lihat penawaran spesial hari ini? Cek *123# sekarang! XFO11B
XL-Axiata,Spam,8/8/2018 19:19,WOW! Kini isi pulsa di semua bank #JadiBisa dapat kuota 1GB untuk nonton film favoritmu di Netflix & iflix VIP. Info lengkap cek xl.co.id/reload . XP611A
XL-Axiata,Spam,8/9/2018 11:41,"73TH INDONESIAKU! Rayakan dengan POTONGAN Rp73.000/BULAN & total CASHBACK hingga 1,6JUTA! Hanya di XL PRIORITAS. Daftar di XL Center atau Hub 0818818031. MP321"
XL-Axiata,Spam,8/9/2018 11:47,"73TH INDONESIAKU! Rayakan dengan POTONGAN Rp73.000/BULAN & total CASHBACK hingga 1,6JUTA! Hanya di XL PRIORITAS. Daftar di XL Center atau Hub 0818818031. MP321"
XL-Axiata,Spam,8/14/2018 18:50,"Isi ulang Rp100000.0 berhasil. Kode transaksi 55110814682200. Registrasi ulang nomor XL-mu, cek di *123*4444#"
XL-Axiata,Spam,8/14/2018 18:51,"Terimakasih atas donasi 25MB utk pendidikan Indonesia dari aktivasi paket Xtra Combo, sdh termasuk dlm harga paket & PPN. Info xl.co.id"
XL-Axiata,Spam,8/14/2018 18:54,Sudah cek penawaran spesial hari ini? Cek *123# sekarang dan ambil penawarannya ! XFO10A
XL-Axiata,Spam,8/14/2018 18:54,"Anda akan mendapatkan paket Bonus iflix & Netflix 1GB, 7hr. Cek paket di *123# atau myxl. Info syarat & ketentuan program di xl.co.id/reload . XP607A"
XL-Axiata,Spam,8/16/2018 13:42,Jadilah Juara! Jangan melewatkan kesempatan bergabung dalam undian berhadiah Samsung S9+ TANPA BIAYA dari XL! Tekan *123*444*1# skrg! PFF11A
XL-Axiata,Spam,8/16/2018 16:07,Sudah lihat penawaran spesial hari ini? Cek *123# sekarang! XFO11A
XL-Axiata,Spam,8/17/2018 11:27,"Sudah cek 123 Play hari ini?
 
 Yuk putar rodanya sekarang di aplikasi MyXL & menangkan produk menarik spesial untukmu! Info 817 XFO13C"
XL-Axiata,Spam,8/17/2018 16:06,Sudah lihat penawaran spesial hari ini? Cek *123# sekarang! XFO11A
XL-Axiata,Spam,8/18/2018 12:40,Jadilah Juara! Jangan melewatkan kesempatan bergabung dalam undian berhadiah Samsung S9+ TANPA BIAYA dari XL! Tekan *123*444*1# skrg! PFF11A
XL-Axiata,Spam,8/19/2018 20:07,Sudah beberapa hari kamu blm kunjungi *123# lagi. Yuk cek penawaran spesial untukmu di 3 menu teratas karena hari ini ada kejutan untukmu! Info 817 XFO31B
XL-Axiata,Spam,8/20/2018 10:08,"MERDEKA! Untung banyak, POTONGAN Rp73.000/bln +DISKON 100%. Tambah lagi Voucher KFC Rp50rb. Hanya di Agustus. Daftar di XL Center atau prioritas.xl.co.id MP322"
XL-Axiata,Spam,8/20/2018 10:14,"MERDEKA! Untung banyak, POTONGAN Rp73.000/bln +DISKON 100%. Tambah lagi Voucher KFC Rp50rb. Hanya di Agustus. Daftar di XL Center atau prioritas.xl.co.id MP322"
